,Unnamed: 0,User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Sum_purchase,GenderInt,AgeInt,Count_purchase
2016,2016,1002073,F,18-25,4,1,4,0,2883984,1,1,354.0
2017,2017,1002074,M,18-25,4,0,1,0,207966,0,1,21.0
2018,2018,1002075,F,26-35,4,0,1,0,237474,1,2,31.0
2019,2019,1002076,M,18-25,4,1,0,1,314483,0,1,47.0
2020,2020,1002078,M,18-25,4,2,1,0,482511,0,1,60.0
2021,2021,1002079,M,0-17,10,2,3,0,647702,0,0,53.0
2022,2022,1002080,M,26-35,11,2,2,0,208996,0,2,18.0
2023,2023,1002081,M,18-25,17,2,1,0,222677,0,1,30.0
2024,2024,1002083,M,18-25,4,2,0,0,204762,0,1,19.0
2025,2025,1002084,M,18-25,4,2,2,0,816476,0,1,88.0
2026,2026,1002085,M,18-25,0,2,4,0,1115999,0,1,145.0
2027,2027,1002086,M,36-45,14,2,3,0,187863,0,3,20.0
2028,2028,1002087,M,26-35,0,2,4,0,243425,0,2,29.0
2029,2029,1002088,M,51-55,7,0,1,1,3317803,0,5,272.0
2030,2030,1002089,M,36-45,17,2,2,0,472051,0,3,51.0
2031,2031,1002090,M,36-45,17,2,2,0,1462982,0,3,119.0
2032,2032,1002091,F,36-45,20,2,1,0,1000130,1,3,87.0
2033,2033,1002092,M,55+,1,1,4,1,3709975,0,6,405.0
2034,2034,1002093,M,18-25,0,2,1,1,202655,0,1,29.0
2035,2035,1002094,M,36-45,2,1,3,0,537828,0,3,41.0
2036,2036,1002095,M,55+,13,2,1,1,377420,0,6,43.0
2037,2037,1002096,F,26-35,17,2,1,1,768351,1,2,65.0
2038,2038,1002097,M,18-25,5,2,0,0,928288,0,1,101.0
2039,2039,1002098,M,36-45,20,0,0,1,1982623,0,3,210.0
2040,2040,1002099,F,18-25,0,1,1,0,247287,1,1,26.0
2041,2041,1002100,F,26-35,0,2,4,0,1593657,1,2,190.0
2042,2042,1002101,M,26-35,16,2,1,1,534830,0,2,57.0
2043,2043,1002102,M,26-35,11,1,3,0,1790462,0,2,284.0
2044,2044,1002103,M,36-45,12,2,0,0,529849,0,3,52.0
2045,2045,1002104,M,46-50,15,2,2,1,285338,0,4,35.0
2046,2046,1002105,M,26-35,1,0,0,1,2471040,0,2,295.0
2047,2047,1002106,F,18-25,20,0,3,1,2626683,1,1,497.0
2048,2048,1002107,M,26-35,1,0,3,1,152258,0,2,17.0
2049,2049,1002108,M,0-17,10,2,1,0,168473,0,0,15.0
2050,2050,1002109,M,26-35,16,1,2,0,3069936,0,2,412.0
2051,2051,1002110,M,51-55,11,2,3,0,1127264,0,5,124.0
2052,2052,1002111,M,55+,13,2,4,1,54413,0,6,6.0
2053,2053,1002112,F,46-50,12,2,3,0,247608,1,4,27.0
2054,2054,1002113,M,26-35,6,2,1,0,187260,0,2,21.0
2055,2055,1002114,M,18-25,18,2,0,0,1075023,0,1,88.0
2056,2056,1002115,M,36-45,17,2,1,0,161182,0,3,17.0
2057,2057,1002116,M,18-25,4,1,4,1,4865142,0,1,537.0
2058,2058,1002117,M,55+,13,1,3,0,232980,0,6,23.0
2059,2059,1002118,M,26-35,14,0,1,1,512267,0,2,49.0
2060,2060,1002119,M,36-45,4,1,3,0,1103741,0,3,106.0
2061,2061,1002121,M,55+,13,2,0,1,886048,0,6,107.0
2062,2062,1002122,M,36-45,12,2,4,1,1025231,0,3,114.0
2063,2063,1002123,F,36-45,0,2,4,1,170480,1,3,21.0
2064,2064,1002124,M,26-35,0,1,1,1,3543670,0,2,356.0
2065,2065,1002125,M,36-45,3,2,0,0,1398762,0,3,123.0
2066,2066,1002126,M,55+,14,2,0,1,382596,0,6,42.0
2067,2067,1002127,M,18-25,4,2,0,1,671632,0,1,95.0
2068,2068,1002128,F,46-50,1,2,1,0,112381,1,4,10.0
2069,2069,1002129,M,26-35,5,1,1,0,1586639,0,2,182.0
2070,2070,1002130,M,46-50,0,2,2,1,289436,0,4,34.0
2071,2071,1002131,M,26-35,0,1,1,0,1885399,0,2,188.0
2072,2072,1002132,M,55+,14,2,3,1,392351,0,6,43.0
2073,2073,1002133,F,0-17,10,2,3,0,92972,1,0,10.0
2074,2074,1002134,M,18-25,10,1,4,0,329103,0,1,42.0
2075,2075,1002135,M,51-55,1,2,0,0,61255,0,5,7.0
2076,2076,1002136,M,36-45,18,2,3,0,801953,0,3,87.0
2077,2077,1002137,F,0-17,10,2,1,0,495468,1,0,40.0
2078,2078,1002138,F,18-25,4,2,2,0,381551,1,1,32.0
2079,2079,1002139,F,51-55,3,1,1,1,290842,1,5,32.0
2080,2080,1002140,M,46-50,14,2,2,1,1053703,0,4,109.0
2081,2081,1002141,F,51-55,16,2,0,1,126864,1,5,11.0
2082,2082,1002142,F,46-50,14,2,2,1,447076,1,4,42.0
2083,2083,1002143,M,18-25,4,1,2,0,625031,0,1,60.0
2084,2084,1002144,M,18-25,0,2,1,1,432034,0,1,55.0
2085,2085,1002145,M,18-25,10,2,2,1,1238491,0,1,122.0
2086,2086,1002146,M,18-25,2,2,3,1,821493,0,1,64.0
2087,2087,1002147,F,18-25,0,1,3,0,543710,1,1,50.0
2088,2088,1002148,F,18-25,0,1,0,1,1399436,1,1,143.0
2089,2089,1002149,M,26-35,0,2,2,0,270108,0,2,29.0
2090,2090,1002150,F,18-25,4,2,4,0,158305,1,1,16.0
2091,2091,1002151,M,55+,13,2,2,1,150925,0,6,22.0
2092,2092,1002152,M,18-25,4,2,2,0,149108,0,1,14.0
2093,2093,1002153,M,18-25,16,1,3,0,1956777,0,1,206.0
2094,2094,1002154,M,26-35,12,2,1,1,322099,0,2,32.0
2095,2095,1002155,F,0-17,10,2,1,0,375999,1,0,46.0
2096,2096,1002156,M,18-25,19,2,4,0,1451373,0,1,168.0
2097,2097,1002157,F,18-25,3,2,0,0,669674,1,1,80.0
2098,2098,1002158,M,26-35,12,0,1,1,683288,0,2,66.0
2099,2099,1002159,F,51-55,14,0,3,1,217132,1,5,21.0
2100,2100,1002160,F,18-25,19,2,3,0,77353,1,1,9.0
2101,2101,1002161,F,36-45,2,2,2,1,571376,1,3,69.0
2102,2102,1002162,F,0-17,10,2,2,0,943153,1,0,108.0
2103,2103,1002163,M,18-25,0,2,0,1,817887,0,1,56.0
2104,2104,1002164,M,36-45,0,1,3,0,2633013,0,3,256.0
2105,2105,1002165,M,26-35,7,2,4,1,1481545,0,2,115.0
2106,2106,1002166,M,0-17,10,2,1,0,1257580,0,0,125.0
2107,2107,1002167,F,26-35,6,1,0,1,868014,1,2,116.0
2108,2108,1002168,M,0-17,10,1,4,0,1831919,0,0,199.0
2109,2109,1002169,M,0-17,0,2,3,0,130747,0,0,19.0
2110,2110,1002170,F,51-55,16,2,2,1,561778,1,5,59.0
2111,2111,1002171,M,36-45,0,0,3,0,596079,0,3,52.0
2112,2112,1002172,M,18-25,20,1,2,0,1898736,0,1,247.0
2113,2113,1002173,M,51-55,13,2,1,0,1555442,0,5,167.0
2114,2114,1002174,M,51-55,12,1,1,1,698055,0,5,90.0
2115,2115,1002175,M,26-35,4,2,2,0,1133477,0,2,98.0
2116,2116,1002176,M,0-17,19,1,1,0,881709,0,0,90.0
2117,2117,1002177,F,36-45,20,2,3,1,791660,1,3,92.0
2118,2118,1002178,M,46-50,14,2,4,0,936579,0,4,100.0
2119,2119,1002179,F,26-35,0,2,1,1,782702,1,2,94.0
2120,2120,1002180,M,26-35,12,1,3,1,2234203,0,2,228.0
2121,2121,1002181,M,26-35,0,1,4,1,3723189,0,2,476.0
2122,2122,1002182,F,26-35,4,2,1,1,117252,1,2,11.0
2123,2123,1002183,F,55+,1,2,2,0,204337,1,6,22.0
2124,2124,1002184,M,18-25,4,2,2,0,192145,0,1,20.0
2125,2125,1002185,M,46-50,17,2,2,1,1540794,0,4,170.0
2126,2126,1002186,M,18-25,5,2,4,0,2029732,0,1,159.0
2127,2127,1002187,M,46-50,16,2,1,1,797676,0,4,76.0
2128,2128,1002188,F,18-25,19,1,4,0,1700344,1,1,232.0
2129,2129,1002189,M,0-17,10,0,1,0,185941,0,0,18.0
2130,2130,1002190,F,26-35,15,1,1,1,751967,1,2,71.0
2131,2131,1002191,M,18-25,4,2,4,0,137572,0,1,17.0
2132,2132,1002192,F,26-35,0,1,2,0,724782,1,2,58.0
2133,2133,1002193,M,0-17,10,2,1,0,168925,0,0,16.0
2134,2134,1002194,M,26-35,17,2,3,0,597000,0,2,57.0
2135,2135,1002195,M,0-17,10,0,0,0,1523262,0,0,157.0
2136,2136,1002196,M,26-35,12,2,1,1,204929,0,2,22.0
2137,2137,1002197,F,26-35,1,2,1,0,236177,1,2,25.0
2138,2138,1002198,F,36-45,9,2,1,0,290628,1,3,40.0
2139,2139,1002199,M,0-17,10,1,3,0,539673,0,0,72.0
2140,2140,1002200,M,36-45,1,2,3,0,395706,0,3,35.0
2141,2141,1002201,M,55+,20,2,3,1,479253,0,6,38.0
2142,2142,1002202,F,0-17,10,2,2,0,261429,1,0,41.0
2143,2143,1002203,M,46-50,12,1,4,1,3455667,0,4,303.0
2144,2144,1002204,M,55+,3,1,4,1,186968,0,6,18.0
2145,2145,1002205,F,26-35,7,0,3,1,1951529,1,2,267.0
2146,2146,1002206,M,46-50,7,1,1,1,701607,0,4,78.0
2147,2147,1002207,M,18-25,4,2,4,0,97442,0,1,9.0
2148,2148,1002208,M,26-35,0,2,1,0,1323224,0,2,152.0
2149,2149,1002209,M,36-45,7,0,2,1,96868,0,3,14.0
2150,2150,1002210,M,46-50,17,2,0,0,203851,0,4,23.0
2151,2151,1002211,M,46-50,6,2,2,1,1362687,0,4,144.0
2152,2152,1002212,M,18-25,4,0,2,1,415549,0,1,52.0
2153,2153,1002213,F,26-35,0,1,3,0,261784,1,2,26.0
2154,2154,1002214,F,26-35,1,2,4,1,408016,1,2,47.0
2155,2155,1002215,F,26-35,0,1,2,1,1133884,1,2,109.0
2156,2156,1002216,F,26-35,20,2,0,0,230680,1,2,32.0
2157,2157,1002217,M,0-17,10,2,0,0,201122,0,0,25.0
2158,2158,1002218,M,36-45,17,2,2,1,260505,0,3,24.0
2159,2159,1002219,M,26-35,6,2,3,0,990609,0,2,124.0
2160,2160,1002220,F,51-55,3,2,2,0,171875,1,5,17.0
2161,2161,1002221,M,55+,17,1,0,1,923624,0,6,92.0
2162,2162,1002222,F,46-50,1,1,2,1,833531,1,4,118.0
2163,2163,1002223,M,26-35,2,1,0,1,2272329,0,2,289.0
2164,2164,1002224,M,26-35,12,2,2,1,228676,0,2,17.0
2165,2165,1002225,M,26-35,5,1,1,1,1951953,0,2,230.0
2166,2166,1002226,F,26-35,7,0,3,0,279535,1,2,30.0
2167,2167,1002227,M,51-55,14,2,1,1,335466,0,5,26.0
2168,2168,1002228,M,26-35,12,2,3,1,493533,0,2,36.0
2169,2169,1002229,M,46-50,0,2,0,0,133340,0,4,18.0
2170,2170,1002230,F,46-50,1,1,4,1,936442,1,4,138.0
2171,2171,1002231,M,51-55,11,1,1,1,2193911,0,5,241.0
2172,2172,1002232,M,26-35,14,1,1,1,2217569,0,2,193.0
2173,2173,1002233,F,36-45,3,1,2,1,798735,1,3,114.0
2174,2174,1002234,M,55+,1,2,0,1,136825,0,6,12.0
2175,2175,1002235,M,0-17,10,2,2,0,665254,0,0,89.0
2176,2176,1002236,M,0-17,10,2,0,0,476576,0,0,54.0
2177,2177,1002237,F,36-45,6,1,1,0,2074851,1,3,241.0
2178,2178,1002238,F,26-35,4,1,2,0,363926,1,2,43.0
2179,2179,1002239,M,18-25,10,0,0,0,729491,0,1,59.0
2180,2180,1002240,M,46-50,12,2,0,1,865990,0,4,65.0
2181,2181,1002241,M,46-50,5,1,1,0,622018,0,4,66.0
2182,2182,1002242,M,18-25,4,0,2,0,1668515,0,1,184.0
2183,2183,1002243,M,46-50,2,2,1,1,331842,0,4,31.0
2184,2184,1002245,M,0-17,10,2,1,0,218674,0,0,29.0
2185,2185,1002247,M,46-50,2,1,2,1,1059857,0,4,116.0
2186,2186,1002248,F,36-45,12,2,2,0,496398,1,3,52.0
2187,2187,1002249,M,26-35,5,2,3,0,338490,0,2,37.0
2188,2188,1002250,M,18-25,19,0,3,1,253986,0,1,29.0
2189,2189,1002251,M,36-45,14,0,3,0,2163036,0,3,227.0
2190,2190,1002252,F,18-25,1,1,1,0,110700,1,1,14.0
2191,2191,1002253,F,51-55,0,2,4,0,267105,1,5,18.0
2192,2192,1002254,M,36-45,5,2,3,0,717518,0,3,46.0
2193,2193,1002255,F,36-45,6,1,1,1,854521,1,3,103.0
2194,2194,1002256,F,46-50,15,2,1,0,389961,1,4,35.0
2195,2195,1002257,F,18-25,4,1,2,0,183690,1,1,21.0
2196,2196,1002258,F,18-25,4,1,4,0,1659146,1,1,198.0
2197,2197,1002259,F,55+,16,2,1,1,1272073,1,6,118.0
2198,2198,1002260,F,26-35,20,2,1,0,133232,1,2,18.0
2199,2199,1002261,M,26-35,5,2,1,0,1242328,0,2,139.0
2200,2200,1002262,M,46-50,17,2,1,1,929028,0,4,80.0
2201,2201,1002263,M,26-35,6,2,2,1,1288604,0,2,121.0
2202,2202,1002264,F,46-50,7,2,1,0,1566512,1,4,170.0
2203,2203,1002265,M,55+,13,2,1,1,1569353,0,6,130.0
2204,2204,1002266,F,51-55,2,2,1,1,508060,1,5,55.0
2205,2205,1002267,F,55+,13,2,1,1,265447,1,6,32.0
2206,2206,1002268,F,36-45,1,2,4,0,116586,1,3,14.0
2207,2207,1002269,F,46-50,0,1,2,1,121628,1,4,13.0
2208,2208,1002270,M,18-25,1,2,3,1,693711,0,1,68.0
2209,2209,1002271,M,51-55,14,0,1,0,2283225,0,5,207.0
2210,2210,1002272,M,26-35,0,2,1,0,812534,0,2,74.0
2211,2211,1002273,M,26-35,6,2,4,0,469934,0,2,40.0
2212,2212,1002274,M,18-25,2,1,3,0,210770,0,1,20.0
2213,2213,1002275,M,55+,7,2,3,1,192878,0,6,22.0
2214,2214,1002276,M,55+,13,2,1,1,734002,0,6,59.0
2215,2215,1002278,M,51-55,17,1,4,1,271865,0,5,33.0
2216,2216,1002279,M,51-55,7,1,2,1,1895807,0,5,210.0
2217,2217,1002280,M,55+,6,1,2,1,321711,0,6,36.0
2218,2218,1002281,M,46-50,11,0,4,0,434189,0,4,43.0
2219,2219,1002283,M,36-45,18,2,2,1,165028,0,3,22.0
2220,2220,1002284,M,26-35,20,1,1,1,405265,0,2,30.0
2221,2221,1002285,F,0-17,10,1,3,0,227540,1,0,27.0
2222,2222,1002286,M,36-45,17,2,3,0,215890,0,3,25.0
2223,2223,1002287,M,55+,0,2,1,1,113459,0,6,11.0
2224,2224,1002288,M,0-17,10,1,2,0,2182472,0,0,286.0
2225,2225,1002289,F,51-55,1,2,1,1,182399,1,5,21.0
2226,2226,1002291,M,46-50,1,2,2,1,248852,0,4,18.0
2227,2227,1002292,M,51-55,15,2,2,1,117483,0,5,10.0
2228,2228,1002293,F,55+,3,1,1,1,1774928,1,6,164.0
2229,2229,1002294,M,55+,13,1,3,0,325185,0,6,33.0
2230,2230,1002295,M,46-50,11,2,1,1,150760,0,4,11.0
2231,2231,1002296,F,26-35,6,2,3,1,145447,1,2,18.0
2232,2232,1002297,M,55+,13,2,4,1,302209,0,6,22.0
2233,2233,1002298,M,36-45,17,2,4,0,597829,0,3,73.0
2234,2234,1002299,F,18-25,10,1,4,0,377869,1,1,40.0
2235,2235,1002300,M,55+,13,1,3,1,327963,0,6,30.0
2236,2236,1002302,M,51-55,12,0,1,1,1328225,0,5,121.0
2237,2237,1002303,M,51-55,17,1,4,1,1870312,0,5,170.0
2238,2238,1002304,M,46-50,12,1,2,1,5157614,0,4,493.0
2239,2239,1002305,M,51-55,20,0,1,1,284125,0,5,48.0
2240,2240,1002306,F,18-25,4,0,2,0,346484,1,1,43.0
2241,2241,1002307,M,26-35,17,0,1,1,969229,0,2,82.0
2242,2242,1002308,F,46-50,16,0,3,1,407174,1,4,37.0
2243,2243,1002309,F,46-50,0,2,2,1,732106,1,4,92.0
2244,2244,1002310,M,46-50,12,1,3,1,574416,0,4,62.0
2245,2245,1002311,F,26-35,4,1,2,1,99728,1,2,11.0
2246,2246,1002312,M,46-50,0,2,0,1,231788,0,4,21.0
2247,2247,1002313,F,51-55,6,2,4,1,335538,1,5,27.0
2248,2248,1002314,F,26-35,1,0,4,0,149471,1,2,20.0
2249,2249,1002315,M,55+,7,2,4,1,192719,0,6,28.0
2250,2250,1002316,M,36-45,0,1,0,0,908695,0,3,91.0
2251,2251,1002318,M,55+,7,2,0,1,184380,0,6,32.0
2252,2252,1002319,M,36-45,7,0,1,0,248568,0,3,26.0
2253,2253,1002320,F,51-55,1,2,1,1,321617,1,5,52.0
2254,2254,1002321,M,26-35,7,1,4,1,491166,0,2,54.0
2255,2255,1002322,F,55+,13,0,2,1,276049,1,6,32.0
2256,2256,1002323,M,36-45,3,1,1,1,1266803,0,3,142.0
2257,2257,1002324,M,36-45,17,2,3,0,467124,0,3,50.0
2258,2258,1002325,F,18-25,4,2,1,0,92823,1,1,12.0
2259,2259,1002326,M,18-25,4,2,2,0,345673,0,1,29.0
2260,2260,1002327,M,18-25,10,2,2,0,325197,0,1,30.0
2261,2261,1002328,M,55+,7,2,2,1,182396,0,6,24.0
2262,2262,1002329,F,55+,15,2,1,1,195199,1,6,24.0
2263,2263,1002330,M,46-50,7,0,1,1,620567,0,4,66.0
2264,2264,1002331,M,55+,1,0,1,1,472464,0,6,43.0
2265,2265,1002332,M,55+,14,1,2,0,297113,0,6,29.0
2266,2266,1002333,M,51-55,6,2,0,1,233714,0,5,28.0
2267,2267,1002334,F,55+,7,1,1,1,1664034,1,6,197.0
2268,2268,1002335,M,51-55,17,0,3,0,587582,0,5,58.0
2269,2269,1002336,M,36-45,18,2,1,1,97953,0,3,12.0
2270,2270,1002337,M,36-45,17,1,1,0,528035,0,3,38.0
2271,2271,1002338,M,46-50,17,2,4,1,1181843,0,4,104.0
2272,2272,1002339,F,55+,3,2,4,1,175633,1,6,15.0
2273,2273,1002340,M,36-45,2,0,2,0,2315903,0,3,221.0
2274,2274,1002341,M,55+,1,0,4,0,287462,0,6,36.0
2275,2275,1002342,M,36-45,3,2,1,0,545279,0,3,44.0
2276,2276,1002343,F,46-50,1,2,2,1,139244,1,4,23.0
2277,2277,1002344,M,26-35,12,0,1,0,1028791,0,2,109.0
2278,2278,1002346,F,0-17,10,0,1,0,499914,1,0,42.0
2279,2279,1002347,M,36-45,1,2,1,0,166624,0,3,13.0
2280,2280,1002348,M,51-55,12,2,4,1,1005321,0,5,114.0
2281,2281,1002349,M,26-35,8,2,4,0,635160,0,2,67.0
2282,2282,1002350,M,18-25,4,2,1,1,613749,0,1,63.0
2283,2283,1002351,F,26-35,0,1,4,0,631994,1,2,75.0
2284,2284,1002352,M,51-55,13,1,1,1,311733,0,5,69.0
2285,2285,1002353,F,36-45,9,2,3,1,871732,1,3,108.0
2286,2286,1002354,M,36-45,11,1,3,1,460334,0,3,40.0
2287,2287,1002355,F,46-50,9,2,2,1,649737,1,4,83.0
2288,2288,1002356,F,51-55,16,1,4,1,92222,1,5,11.0
2289,2289,1002357,F,36-45,14,2,4,0,164436,1,3,15.0
2290,2290,1002358,F,55+,6,1,1,0,169367,1,6,18.0
2291,2291,1002359,M,55+,13,2,1,1,323832,0,6,37.0
2292,2292,1002360,M,51-55,6,0,0,1,171563,0,5,20.0
2293,2293,1002361,M,55+,7,1,1,1,235188,0,6,30.0
2294,2294,1002362,M,26-35,14,0,1,0,224511,0,2,27.0
2295,2295,1002363,M,51-55,14,2,3,0,218710,0,5,15.0
2296,2296,1002364,F,55+,9,2,0,1,108243,1,6,17.0
2297,2297,1002365,M,51-55,7,2,1,1,287587,0,5,24.0
2298,2298,1002366,F,46-50,16,2,1,1,271274,1,4,23.0
2299,2299,1002367,F,26-35,9,1,1,0,299795,1,2,32.0
2300,2300,1002368,F,55+,13,2,1,0,1183272,1,6,130.0
2301,2301,1002369,M,36-45,14,1,1,1,320982,0,3,21.0
2302,2302,1002370,M,51-55,1,2,2,0,433577,0,5,42.0
2303,2303,1002371,F,36-45,7,2,2,0,420292,1,3,44.0
2304,2304,1002372,F,46-50,7,2,1,1,359211,1,4,37.0
2305,2305,1002374,M,26-35,14,1,2,0,1172867,0,2,91.0
2306,2306,1002375,F,51-55,7,2,1,0,179646,1,5,19.0
2307,2307,1002376,M,26-35,1,0,3,0,2180228,0,2,269.0
2308,2308,1002377,M,36-45,0,2,3,1,234813,0,3,17.0
2309,2309,1002378,M,26-35,3,2,1,1,1249599,0,2,143.0
2310,2310,1002379,M,18-25,18,2,1,0,163086,0,1,14.0
2311,2311,1002380,M,26-35,4,0,0,1,1978912,0,2,233.0
2312,2312,1002381,F,36-45,9,1,2,0,104049,1,3,14.0
2313,2313,1002382,M,51-55,13,1,1,0,309327,0,5,30.0
2314,2314,1002383,F,26-35,14,1,3,0,1882205,1,2,243.0
2315,2315,1002384,M,36-45,17,2,1,0,146640,0,3,12.0
2316,2316,1002385,F,46-50,2,1,3,0,110622,1,4,13.0
2317,2317,1002386,F,26-35,0,1,3,0,465897,1,2,46.0
2318,2318,1002387,M,26-35,17,2,4,0,419964,0,2,40.0
2319,2319,1002388,M,55+,5,2,1,0,231198,0,6,15.0
2320,2320,1002389,M,26-35,16,0,0,1,1566476,0,2,161.0
2321,2321,1002390,F,26-35,6,2,1,0,300592,1,2,40.0
2322,2322,1002391,M,51-55,18,2,4,0,386176,0,5,37.0
2323,2323,1002392,F,55+,3,1,1,1,154299,1,6,18.0
2324,2324,1002393,M,55+,13,2,1,1,766715,0,6,72.0
2325,2325,1002394,M,36-45,6,1,2,1,468992,0,3,43.0
2326,2326,1002395,M,36-45,7,2,1,0,1102989,0,3,112.0
2327,2327,1002396,F,18-25,0,2,1,0,213434,1,1,21.0
2328,2328,1002397,F,36-45,11,1,3,0,365537,1,3,36.0
2329,2329,1002398,M,26-35,0,1,1,0,437969,0,2,48.0
2330,2330,1002399,M,36-45,17,2,4,0,136882,0,3,14.0
2331,2331,1002401,M,26-35,4,2,3,1,491903,0,2,36.0
2332,2332,1002402,M,46-50,17,1,4,0,2842462,0,4,290.0
2333,2333,1002404,M,18-25,7,2,1,0,627130,0,1,55.0
2334,2334,1002405,M,51-55,8,2,1,1,347575,0,5,37.0
2335,2335,1002406,F,55+,12,2,1,1,457621,1,6,56.0
2336,2336,1002407,M,36-45,16,2,1,0,782017,0,3,86.0
2337,2337,1002408,F,46-50,1,2,2,1,436599,1,4,40.0
2338,2338,1002409,F,36-45,9,1,3,1,736633,1,3,85.0
2339,2339,1002410,M,55+,7,2,1,1,525920,0,6,64.0
2340,2340,1002411,F,36-45,14,1,1,0,1730335,1,3,178.0
2341,2341,1002412,M,55+,13,2,1,0,262889,0,6,18.0
2342,2342,1002413,F,55+,7,2,1,1,176641,1,6,18.0
2343,2343,1002414,M,26-35,1,2,4,1,1387583,0,2,130.0
2344,2344,1002415,M,26-35,7,2,2,1,194174,0,2,18.0
2345,2345,1002416,M,46-50,7,2,3,1,259511,0,4,26.0
2346,2346,1002417,M,46-50,1,2,1,0,138587,0,4,13.0
2347,2347,1002418,F,0-17,10,1,1,0,235880,1,0,38.0
2348,2348,1002419,M,26-35,0,1,3,1,2457514,0,2,305.0
2349,2349,1002420,M,51-55,7,2,2,1,335727,0,5,24.0
2350,2350,1002421,M,36-45,7,2,2,1,512174,0,3,38.0
2351,2351,1002422,F,51-55,9,2,3,1,76132,1,5,9.0
2352,2352,1002423,F,46-50,9,2,2,1,286511,1,4,36.0
2353,2353,1002424,M,26-35,17,2,3,0,884374,0,2,84.0
2354,2354,1002425,F,36-45,14,1,2,1,296665,1,3,27.0
2355,2355,1002426,M,55+,0,2,1,1,168764,0,6,18.0
2356,2356,1002427,F,26-35,14,2,3,0,621830,1,2,67.0
2357,2357,1002428,M,46-50,17,1,1,0,330897,0,4,44.0
2358,2358,1002429,M,26-35,2,0,2,1,665440,0,2,65.0
2359,2359,1002430,M,26-35,4,1,2,0,257911,0,2,26.0
2360,2360,1002431,F,26-35,4,0,0,0,67063,1,2,13.0
2361,2361,1002432,M,26-35,4,0,1,1,254139,0,2,22.0
2362,2362,1002433,M,26-35,4,0,1,0,158527,0,2,19.0
2363,2363,1002434,M,26-35,4,2,2,0,155317,0,2,13.0
2364,2364,1002435,M,26-35,4,0,3,1,850088,0,2,68.0
2365,2365,1002436,M,26-35,7,1,2,0,2009034,0,2,222.0
2366,2366,1002437,M,26-35,4,2,4,1,247982,0,2,21.0
2367,2367,1002438,M,36-45,1,0,2,0,907874,0,3,98.0
2368,2368,1002439,M,46-50,17,0,1,1,423725,0,4,53.0
2369,2369,1002440,M,51-55,17,2,1,1,98942,0,5,10.0
2370,2370,1002441,F,46-50,6,2,2,1,155817,1,4,16.0
2371,2371,1002442,M,36-45,17,2,2,0,99659,0,3,15.0
2372,2372,1002443,F,36-45,0,2,1,0,90970,1,3,14.0
2373,2373,1002444,F,46-50,4,1,1,1,351018,1,4,46.0
2374,2374,1002445,M,26-35,0,0,1,1,1665332,0,2,121.0
2375,2375,1002446,M,18-25,7,1,0,0,2257406,0,1,226.0
2376,2376,1002447,M,26-35,14,2,1,1,312035,0,2,34.0
2377,2377,1002449,M,55+,13,0,1,1,130347,0,6,15.0
2378,2378,1002450,M,46-50,16,2,1,0,104995,0,4,13.0
2379,2379,1002451,M,46-50,12,2,1,1,792825,0,4,94.0
2380,2380,1002452,M,46-50,7,1,0,0,327606,0,4,27.0
2381,2381,1002453,M,26-35,7,1,0,0,3368025,0,2,343.0
2382,2382,1002454,M,18-25,0,1,1,0,1552371,0,1,170.0
2383,2383,1002455,M,36-45,7,0,1,0,681370,0,3,99.0
2384,2384,1002456,M,26-35,5,0,1,0,1786786,0,2,208.0
2385,2385,1002457,M,26-35,0,1,0,1,2480851,0,2,281.0
2386,2386,1002458,M,26-35,7,2,3,1,1005389,0,2,99.0
2387,2387,1002459,M,51-55,7,0,1,1,568969,0,5,60.0
2388,2388,1002460,F,51-55,1,2,1,1,323018,1,5,28.0
2389,2389,1002461,M,18-25,4,1,1,0,614488,0,1,58.0
2390,2390,1002462,M,36-45,1,1,1,0,1098591,0,3,134.0
2391,2391,1002463,M,26-35,7,2,0,0,677772,0,2,64.0
2392,2392,1002464,F,18-25,4,2,4,0,183350,1,1,19.0
2393,2393,1002465,M,51-55,6,2,0,1,1330884,0,5,119.0
2394,2394,1002466,M,26-35,15,1,4,0,1141235,0,2,116.0
2395,2395,1002467,M,0-17,10,2,0,0,184108,0,0,13.0
2396,2396,1002468,M,51-55,1,0,4,0,842954,0,5,72.0
2397,2397,1002469,M,26-35,4,1,4,0,400056,0,2,36.0
2398,2398,1002470,M,36-45,18,1,4,1,147486,0,3,14.0
2399,2399,1002471,M,51-55,13,2,2,1,186211,0,5,24.0
2400,2400,1002472,M,26-35,18,0,1,1,1498136,0,2,165.0
2401,2401,1002473,M,26-35,12,0,1,0,253657,0,2,21.0
2402,2402,1002474,M,26-35,12,2,2,0,223170,0,2,19.0
2403,2403,1002475,F,26-35,18,0,2,0,132451,1,2,16.0
2404,2404,1002476,M,51-55,12,2,1,1,293326,0,5,30.0
2405,2405,1002477,M,46-50,0,1,1,1,373206,0,4,35.0
2406,2406,1002478,M,51-55,1,0,0,0,1454452,0,5,158.0
2407,2407,1002479,F,26-35,1,2,2,0,205946,1,2,19.0
2408,2408,1002480,F,18-25,20,2,3,1,323532,1,1,30.0
2409,2409,1002481,M,36-45,14,2,1,0,643069,0,3,73.0
2410,2410,1002482,F,51-55,3,2,1,1,146570,1,5,18.0
2411,2411,1002483,M,55+,13,2,3,1,393521,0,6,45.0
